X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.2306841506613,38.8793642622583,43358400,38.879355,-77.230681,Merrilee Dr & Lauren Elizabeth Lane,classic,584,active,2022/06/28 10:43:36+00,9,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",104,2022/06/28 23:12:28+00,,"Fairfax, VA"
-77.2299743393621,38.8701049973848,43358401,38.870093,-77.22997,Merrifield Cinema & Merrifield Town Center,classic,585,active,2022/06/28 19:03:35+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",104,2022/06/28 23:12:28+00,,"Fairfax, VA"
-76.985898496112,38.9243087241831,43358402,38.9243,-76.9859,Rhode Island & Montana Ave NE,classic,586,active,2022/06/28 18:33:40+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0215988878353,38.9141822166097,43358403,38.914174,-77.021595,7th & S St NW,classic,587,active,2022/06/28 22:53:13+00,11,0,7,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0087998431921,38.9125353557681,43358404,38.912524,-77.008798,North Capitol & R St NE,classic,588,active,2022/06/28 23:00:27+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0386907181957,38.9421576316462,43358405,38.942146,-77.038684,17th & Upshur St NW,classic,589,active,2022/06/28 23:00:32+00,16,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0182275745385,38.9420364979323,43358406,38.942025,-77.018221,Grant Circle,classic,590,active,2022/06/28 20:55:25+00,5,0,14,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0326889597728,38.9344123287107,43358407,38.934405,-77.032687,14th & Otis Pl NW,classic,591,active,2022/06/28 23:09:01+00,21,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.997234009712,38.9388939925463,43358408,38.938889,-76.997226,John McCormack Rd NE,classic,592,active,2022/06/28 21:36:01+00,18,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9680905342868,38.9553568093059,43358409,38.955349,-76.968084,West Hyattsville Metro,classic,593,active,2022/06/28 20:47:47+00,17,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",133,2022/06/28 23:12:28+00,,Prince George's County
-76.9131858603952,38.8885321827324,43358410,38.888524,-76.913188,Capitol Heights Metro,classic,594,active,2022/06/28 18:38:40+00,16,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",133,2022/06/28 23:12:28+00,,Prince George's County
-76.954804687107,38.9657479590938,43358411,38.965742,-76.954803,Prince George's Plaza Metro,classic,595,active,2022/06/28 21:40:24+00,17,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",133,2022/06/28 23:12:28+00,,Prince George's County
-76.9355842652197,38.9621266412299,43358412,38.962119,-76.935578,Riverdale Park Town Center,classic,596,active,2022/06/28 22:11:03+00,4,0,12,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",133,2022/06/28 23:12:28+00,,Prince George's County
-76.9541680587669,38.9688465481524,43358413,38.968842,-76.954171,The Mall at Prince Georges,classic,597,active,2022/06/28 16:48:39+00,11,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",133,2022/06/28 23:12:28+00,,Prince George's County
-77.0510970335839,39.0473325544279,43358414,39.047323,-77.051097,Wheaton Library & Community Rec Center,classic,598,active,2022/06/28 18:55:08+00,9,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-77.0021011270108,38.9241474060241,43358415,38.924144,-77.002098,Edgewood Rec Center,classic,599,active,2022/06/28 22:10:47+00,9,0,5,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9951487268695,38.9027435125132,43358416,38.902732,-76.99515,8th & K St NE,classic,601,active,2022/06/28 22:32:57+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9678519649046,38.8959649024429,43358417,38.895955,-76.967845,Kingman Island/The Fields at RFK,classic,602,active,2022/06/28 21:16:42+00,14,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9472950179328,38.9004796358479,43358418,38.900468,-76.947287,Kenilworth Terrace & Hayes St. NE,classic,603,active,2022/06/28 18:15:12+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0167029781023,38.7859119027289,43358419,38.7859,-77.0167,National Harbor Carousel,classic,604,active,2022/06/28 20:56:16+00,0,0,14,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",133,2022/06/28 23:12:28+00,,Prince George's County
-76.9935867716407,38.8366577602497,43358420,38.836646,-76.993589,Valley Ave & Wheeler Rd SE,classic,605,active,2022/06/28 11:16:20+00,7,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9409860515564,38.8762350668525,43358421,38.876227,-76.940981,Ridge Rd Community Center,classic,606,active,2022/06/28 10:10:44+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9776855016263,38.8573752206,43358422,38.857369,-76.977688,Fort Stanton Rec Center,classic,607,active,2022/06/28 21:57:59+00,13,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0743261875801,38.9126201462335,43358423,38.912614,-77.074323,Reservoir Rd & 38th St NW,classic,608,active,2022/06/28 22:03:21+00,16,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.048858045388,38.8989318679669,43358424,38.898925,-77.048852,22nd & H St NW,classic,609,active,2022/06/28 20:55:14+00,17,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.994895296586,38.8999509106989,43358425,38.899942,-76.994897,8th & H St NE,classic,610,active,2022/06/28 22:13:26+00,7,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0856453901218,38.9097117100678,43358426,38.909701,-77.085646,Hardy Rec Center,classic,611,active,2022/06/28 22:47:23+00,9,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0041254475704,39.0313182081365,43358427,39.031314,-77.004122,The Shoppes @ Burnt Mills,classic,612,active,2022/06/28 14:45:08+00,11,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9454965300055,39.0816427174807,43358428,39.081638,-76.945495,Briggs Chaney & Castle Dr,classic,613,active,2022/06/28 16:20:29+00,12,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9757202756908,39.0461521206952,43358429,39.046144,-76.975723,White Oak Rec Center,classic,614,active,2022/06/28 16:46:29+00,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9418705051669,39.0778846265424,43358430,39.077875,-76.941867,Briggs Chaney Park & Ride,classic,615,active,2022/06/28 04:37:40+00,14,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9811615201803,39.0449550458177,43358431,39.044944,-76.981155,Stewart & April,classic,616,active,2022/06/28 10:26:11+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9854354939171,39.0456582870652,43358432,39.045652,-76.985438,Stewart Ln & Old Columbia Pike,classic,617,active,2022/06/28 14:16:02+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9918243818784,39.0391100167715,43358433,39.039102,-76.991824,New Hampshire & Lockwood,classic,618,active,2022/06/28 09:43:25+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9405467889001,39.0853245898231,43358434,39.085314,-76.940547,Castle Blvd & Castle Ln,classic,619,active,2022/06/28 15:42:10+00,16,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9945388868611,39.0379931691509,43358435,39.037981,-76.994539,Oak Leaf & Lockwood,classic,620,active,2022/06/28 19:39:04+00,17,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-76.9871228883954,39.0410463371638,43358436,39.04104,-76.987125,White Oak Transit Center,classic,621,active,2022/06/28 10:35:38+00,11,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-77.1145596220161,38.879481852662,43358437,38.879477,-77.114563,Wilson Blvd. & N. Vermont St.,classic,622,active,2022/06/28 19:08:20+00,12,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-76.9695112727153,38.8975057778636,43358438,38.8975,-76.969509,Oklahoma Ave & Benning Rd NE,classic,623,active,2022/06/28 08:30:59+00,7,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9785229552959,38.8693475648925,43358439,38.869337,-76.978519,Minnesota Ave & R St SE,classic,624,active,2022/06/28 18:19:42+00,8,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.3553042241764,38.9490199017115,43358440,38.949008,-77.355299,Vy Reston Heights,classic,625,active,2022/06/28 07:44:45+00,4,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",104,2022/06/28 23:12:28+00,,"Fairfax, VA"
-77.0056512887547,38.9023921504774,43358441,38.902386,-77.005649,1st & K St NE,classic,626,active,2022/06/28 22:47:35+00,8,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.1008018813877,38.80816561864,43358442,38.808161,-77.100796,Wheeler Ave & S. Floyd St.,classic,628,active,2022/06/28 16:39:10+00,3,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.1077372451042,38.8415538554806,43358443,38.841548,-77.107734,N. Beauregard St. & Berkley St.,classic,629,active,2022/06/28 20:01:20+00,7,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0494417713798,38.7930734033675,43358444,38.793065,-77.049436,Mt Vernon Trail & S. Washington St.,classic,630,active,2022/06/28 20:51:26+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0824663267183,38.8027478916564,43358445,38.802738,-77.082463,Eisenhower Ave & Ike Dr,classic,632,active,2022/06/28 21:54:33+00,0,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-76.9858550064512,38.9110034133524,43358446,38.910993,-76.985854,Capitol Ave & Kendall St NE,classic,633,active,2022/06/28 19:21:35+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9863905239991,38.8840684677568,43358447,38.884058,-76.986385,14th & D St SE,classic,634,active,2022/06/28 23:03:32+00,8,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0105571199252,38.8662862024577,43358448,38.866277,-77.010551,Half & Water St SW,classic,636,active,2022/06/28 22:11:59+00,2,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0318825195611,38.9106846268622,43358449,38.910674,-77.03188,14th & Q St NW,classic,637,active,2022/06/28 22:53:52+00,3,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0296367865573,38.9169460131686,43358450,38.916936,-77.029631,13th & U St NW,classic,638,active,2022/06/28 23:11:49+00,11,0,7,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9771926237082,38.8854903587914,43358451,38.885483,-76.977187,Stadium Armory Metro,classic,639,active,2022/06/28 18:21:02+00,15,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0686237506844,38.9657815960674,43358452,38.965775,-77.068626,Broad Branch Rd & Northampton St NW,classic,640,active,2022/06/28 18:17:45+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0428240361136,38.8140388097214,43358453,38.814031,-77.042817,N Pitt St & Montgomery St,classic,641,active,2022/06/28 20:31:16+00,3,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.1299505744132,38.8000831838378,43358454,38.800077,-77.129943,Van Dorn Metro,classic,642,active,2022/06/28 17:32:31+00,3,0,16,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0402955791729,38.8019503060643,43358455,38.801947,-77.040293,Duke St & Strand (Robinson Terminal),classic,643,active,2022/06/28 21:06:50+00,1,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0469209289957,38.8983110849976,43358456,38.898302,-77.046913,21st St & G st NW,classic,645,active,2022/06/28 22:43:37+00,4,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0177049055071,38.8811221752756,43358457,38.881117,-77.017699,4th & G St SW,classic,646,active,2022/06/28 22:23:01+00,0,0,19,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.013824324186,38.9581078663159,43358458,38.958098,-77.013821,Kansas Ave & Longfellow St NW,classic,647,active,2022/06/28 18:16:41+00,17,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0459233543417,38.8529091467853,43358459,38.852903,-77.045916,National Airport,classic,648,active,2022/06/28 18:50:49+00,13,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0568774310075,38.8648494967217,43358460,38.864838,-77.056873,Fern St & Army Navy Dr,classic,649,active,2022/06/28 20:37:44+00,1,0,14,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0748913942572,38.890873603203,43358461,38.890863,-77.074893,Arlington Blvd & Ft Myer Dr,classic,650,active,2022/06/28 22:36:17+00,10,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0594946966297,38.8530111205071,43358462,38.853002,-77.059496,23rd St S & Hayes St,classic,651,active,2022/06/28 22:58:13+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0738583357291,38.8950721635146,43358463,38.895068,-77.07386,Wilson Blvd & N Oak St,classic,652,active,2022/06/28 22:47:55+00,9,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0842687033841,38.8862639310114,43358464,38.886256,-77.084262,Arlington Blvd & Fairfax Dr,classic,653,active,2022/06/28 21:14:48+00,9,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0138175677936,38.8637544974417,43358465,38.863743,-77.013814,2nd & V St SW / James Creek Marina,classic,654,active,2022/06/28 19:50:14+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0059139126738,38.8718447183143,43358466,38.871841,-77.00591,1st St & Potomac Ave SE,classic,655,active,2022/06/28 23:04:49+00,9,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0454925205786,38.9180399323106,43358467,38.918036,-77.045487,20th & Columbia Rd NW,classic,656,active,2022/06/28 23:08:58+00,6,0,13,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0021688789852,38.8768264936278,43358468,38.876823,-77.002161,3rd & M st SE,classic,657,active,2022/06/28 22:22:09+00,4,0,18,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9253170279883,38.8833247135964,43358469,38.883318,-76.925315,53rd & D St SE/C.W. Harris Elementary,classic,659,active,2022/06/28 19:44:01+00,12,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.1061183133253,38.8373123543133,43358470,38.837306,-77.106111,N Hampton Dr & Ford Ave,classic,662,active,2022/06/28 22:22:15+00,9,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.1357939991859,38.8097156352312,43358471,38.809709,-77.135788,Whiting & Lane Dr,classic,663,active,2022/06/28 17:21:20+00,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.1100129093523,38.815850554202,43358472,38.815842,-77.110014,N Howard St & Taney Ave,classic,664,active,2022/06/28 08:20:20+00,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-76.9709368205825,38.8787777199039,43358473,38.878771,-76.97093,Anacostia Roller Skating Pavillion,classic,665,active,2022/06/28 20:36:56+00,4,0,14,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0519544118017,38.8450332415105,43358474,38.845028,-77.051956,S Clark St & 33rd St,classic,667,active,2022/06/28 19:51:18+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
